Date,CustomerID,Price,Promotion,Age,Education,Income,Female,Sales,Return
12,15,4.9,0,40,1,4200,0,8,0
12,16,4.9,0,44,1,4400,0,8,0
12,17,4.9,0,39,1,4400,1,11,1
12,18,4.9,0,35,1,4300,0,11,0
12,19,4.9,0,38,2,4300,1,10,0
12,20,4.9,0,38,1,4300,0,12,1
12,21,4.9,0,34,2,4200,1,8,0
12,22,4.9,0,37,1,4400,0,11,0
12,23,4.9,0,36,1,4200,0,9,0
12,24,4.9,0,33,2,4500,0,8,0
12,25,4.9,0,34,2,4200,1,11,1
12,26,4.9,0,30,2,4200,1,12,0
12,27,4.9,0,34,2,4400,1,11,0
12,28,4.9,0,35,1,4200,0,8,1
12,29,4.9,0,34,1,4200,1,8,0
12,30,4.9,0,32,2,4200,0,12,0
12,31,4.9,0,31,2,4200,0,10,0
12,32,4.9,0,34,1,4400,0,11,0
12,33,4.9,0,41,1,4100,1,8,1
12,34,4.9,0,42,1,4200,1,12,0
12,35,4.9,0,31,1,4200,1,8,0
12,36,4.9,0,32,1,4200,1,10,1
12,37,4.9,0,35,1,4200,0,7,0
12,38,4.9,0,36,1,4100,0,4,1
12,39,4.9,0,30,1,4200,0,6,1
12,40,4.9,0,34,1,4200,0,9,0
12,41,4.9,0,35,1,4300,0,11,0
12,42,4.9,0,23,1,4300,0,6,0
12,43,4.9,0,32,1,4200,1,7,1
12,44,4.9,0,35,2,4600,0,13,0
12,45,4.9,0,38,2,4400,1,8,0
12,46,4.9,0,30,1,4300,0,10,1
12,47,4.9,0,38,2,4200,1,8,1
12,48,4.9,0,32,1,4200,0,8,0
12,49,4.9,0,37,1,4200,0,9,0
12,50,4.9,0,33,1,4200,1,9,0
12,51,4.9,0,32,2,5400,1,9,0
12,52,4.9,0,32,2,5500,1,9,0
12,53,4.9,0,31,2,5500,0,3,0
12,54,4.9,0,23,2,5300,0,13,1
12,55,4.9,0,28,2,5500,1,13,0
12,56,4.9,0,28,2,5300,0,7,0
12,57,4.9,0,33,2,5600,1,9,0
12,58,4.9,0,24,2,5000,0,12,1
12,59,4.9,0,29,2,5300,0,11,0
12,60,4.9,0,27,2,5400,1,12,0
12,61,4.9,0,20,2,5000,1,7,0
12,62,4.9,0,30,2,5500,1,15,0
12,63,4.9,0,22,2,5000,1,7,0
12,64,4.9,0,29,2,5400,0,11,0
12,65,4.9,0,29,2,5300,0,10,0
12,66,4.9,0,31,2,5400,1,9,1
12,67,4.9,0,30,2,5500,0,9,0
12,68,4.9,0,27,2,5000,0,7,0
12,69,4.9,0,22,2,5500,1,13,0
12,70,4.9,0,25,2,5100,1,10,0
12,71,4.9,0,32,2,5800,0,10,0
12,72,4.9,0,28,2,5300,1,10,0
12,73,4.9,0,25,2,5500,1,9,0
12,74,4.9,0,28,2,5200,0,7,1
12,75,4.9,0,29,2,5300,1,10,0
12,76,4.9,0,30,2,5400,0,5,1
12,77,4.9,0,28,2,5400,1,7,1
12,78,4.9,0,30,2,5700,0,7,0
12,79,4.9,0,29,2,5500,0,7,0
12,80,4.9,0,26,2,5000,1,10,0
12,81,4.9,0,24,2,5100,0,12,1
12,82,4.9,0,24,2,5000,0,6,1
12,83,4.9,0,27,2,5200,1,10,0
12,84,4.9,0,27,2,5600,1,11,0
12,85,4.9,0,30,2,5500,0,7,0
12,86,4.9,0,34,2,5600,1,9,0
12,87,4.9,0,31,2,5500,0,11,0
12,88,4.9,0,23,2,5300,0,9,0
12,89,4.9,0,30,2,5300,0,9,0
12,90,4.9,0,25,2,5300,1,10,0
12,91,4.9,0,26,2,5200,1,9,0
12,92,4.9,0,30,2,5400,0,8,1
12,93,4.9,0,26,2,5200,1,9,0
12,94,4.9,0,23,2,5000,1,13,0
12,95,4.9,0,27,2,5300,1,11,0
12,96,4.9,0,30,2,5200,0,7,0
12,97,4.9,0,29,2,5300,1,7,0
12,98,4.9,0,29,2,5300,0,9,0
12,99,4.9,0,25,2,5100,1,12,0
12,100,4.9,0,28,2,5300,1,10,0
12,101,4.9,0,33,3,6500,1,8,0
12,102,4.9,0,27,2,5900,0,11,1
12,103,4.9,0,30,3,6100,1,9,1
12,104,4.9,0,29,3,5800,0,7,0
12,105,4.9,0,30,3,6200,1,11,0
12,106,4.9,0,30,3,6100,1,13,1
12,107,4.9,0,25,2,5700,1,10,0
12,108,4.9,0,29,3,5800,1,10,0
12,109,4.9,0,25,3,5800,0,8,0
12,110,4.9,0,36,3,6500,1,11,0
12,111,4.9,0,32,2,6000,0,7,0
12,112,4.9,0,27,3,5900,0,6,0
12,113,4.9,0,30,3,6100,1,9,0
12,114,4.9,0,25,2,6000,1,9,0
12,115,4.9,0,28,2,6400,1,14,0
12,116,4.9,0,32,3,6300,0,7,0
12,117,4.9,0,30,3,5800,0,10,0
12,118,4.9,0,38,3,6200,1,11,0
12,119,4.9,0,26,3,6300,1,12,0
12,120,4.9,0,22,2,5500,0,9,0
12,121,4.9,0,32,3,6300,1,8,0
12,122,4.9,0,28,2,6000,0,9,0
12,123,4.9,0,28,3,6000,1,13,0
12,124,4.9,0,27,2,5800,0,10,0
12,125,4.9,0,33,3,6100,1,5,0
12,126,4.9,0,32,3,5800,1,12,0
12,127,4.9,0,28,2,5800,1,11,0
12,128,4.9,0,30,2,5800,0,9,0
12,129,4.9,0,28,3,6100,1,10,0
12,130,4.9,0,30,3,5600,0,9,0
12,131,4.9,0,28,3,5900,1,10,0
12,132,4.9,0,38,3,6000,1,9,0
12,133,4.9,0,28,3,6200,0,10,0
12,134,4.9,0,28,2,5500,1,8,0
12,135,4.9,0,26,3,5400,0,10,1
12,136,4.9,0,30,3,6300,0,12,0
12,137,4.9,0,34,3,6400,1,11,0
12,138,4.9,0,31,3,5800,0,11,0
12,139,4.9,0,30,2,5800,0,7,0
12,140,4.9,0,31,3,6100,0,10,0
12,141,4.9,0,31,3,6400,1,11,0
12,142,4.9,0,31,2,6300,1,7,0
12,143,4.9,0,27,2,5900,0,13,0
12,144,4.9,0,32,3,6300,0,7,0
12,145,4.9,0,33,3,6500,1,10,0
12,146,4.9,0,30,3,6300,1,10,0
12,147,4.9,0,25,2,5900,1,10,0
12,148,4.9,0,30,3,6000,1,9,0
12,149,4.9,0,34,3,6300,0,10,0
12,150,4.9,0,30,2,5800,0,7,0
13,1,5.1,0,35,1,4200,1,6,0
13,2,5.1,0,30,1,4200,0,7,1
13,3,5.1,0,32,1,4200,0,9,1
13,4,5.1,0,31,1,4200,0,11,0
13,5,5.1,0,36,1,4200,0,12,1
13,6,5.1,0,39,2,4400,0,9,0
13,7,5.1,0,34,1,4300,1,10,1
13,8,5.1,0,34,1,4200,0,8,1
13,9,5.1,0,29,1,4200,1,9,0
13,10,5.1,0,31,1,4100,1,6,0
13,11,5.1,0,37,1,4200,0,9,1
13,12,5.1,0,34,2,4200,0,8,0
13,13,5.1,0,30,1,4100,1,10,0
13,14,5.1,0,30,1,4100,0,8,0
13,15,5.1,0,40,1,4200,0,7,1
13,16,5.1,0,44,1,4400,0,8,1
13,17,5.1,0,39,1,4400,1,8,1
13,18,5.1,0,35,1,4300,0,11,0
13,19,5.1,0,38,2,4300,1,9,0
13,20,5.1,0,38,1,4300,0,10,0
13,21,5.1,0,34,2,4200,1,6,0
13,22,5.1,0,37,1,4400,0,12,0
13,23,5.1,0,36,1,4200,0,9,0
13,24,5.1,0,33,2,4500,0,7,0
13,25,5.1,0,34,2,4200,1,10,0
13,26,5.1,0,30,2,4200,1,11,0
13,27,5.1,0,34,2,4400,1,6,0
13,28,5.1,0,35,1,4200,0,12,0
13,29,5.1,0,34,1,4200,1,9,1
13,30,5.1,0,32,2,4200,0,11,0
13,31,5.1,0,31,2,4200,0,9,0
13,32,5.1,0,34,1,4400,0,8,1
13,33,5.1,0,41,1,4100,1,5,0
13,34,5.1,0,42,1,4200,1,7,1
13,35,5.1,0,31,1,4200,1,9,1
13,36,5.1,0,32,1,4200,1,11,0
13,37,5.1,0,35,1,4200,0,5,1
13,38,5.1,0,36,1,4100,0,12,1
13,39,5.1,0,30,1,4200,0,12,0
13,40,5.1,0,34,1,4200,0,7,0
13,41,5.1,0,35,1,4300,0,10,0
13,42,5.1,0,23,1,4300,0,7,1
13,43,5.1,0,32,1,4200,1,9,1
13,44,5.1,0,35,2,4600,0,11,0
13,45,5.1,0,38,2,4400,1,11,0
13,46,5.1,0,30,1,4300,0,7,0
13,47,5.1,0,38,2,4200,1,8,0
13,48,5.1,0,32,1,4200,0,7,1
13,49,5.1,0,37,1,4200,0,9,1
13,50,5.1,0,33,1,4200,1,6,1
13,51,5.1,0,32,2,5400,1,4,0
13,52,5.1,0,32,2,5500,1,12,0
13,53,5.1,0,31,2,5500,0,14,0
13,54,5.1,0,23,2,5300,0,8,1
13,55,5.1,0,28,2,5500,1,11,0
13,56,5.1,0,28,2,5300,0,9,0
13,57,5.1,0,33,2,5600,1,12,0
13,58,5.1,0,24,2,5000,0,10,0
13,59,5.1,0,29,2,5300,0,9,0
13,60,5.1,0,27,2,5400,1,6,0
13,61,5.1,0,20,2,5000,1,11,0
13,62,5.1,0,30,2,5500,1,8,0
13,63,5.1,0,22,2,5000,1,6,0
13,64,5.1,0,29,2,5400,0,9,0
13,65,5.1,0,29,2,5300,0,9,0
13,66,5.1,0,31,2,5400,1,11,0
13,67,5.1,0,30,2,5500,0,7,0
13,68,5.1,0,27,2,5000,0,8,0
13,69,5.1,0,22,2,5500,1,12,0
13,70,5.1,0,25,2,5100,1,12,0
13,71,5.1,0,32,2,5800,0,11,0
13,72,5.1,0,28,2,5300,1,12,0
13,73,5.1,0,25,2,5500,1,10,0
13,74,5.1,0,28,2,5200,0,8,0
13,75,5.1,0,29,2,5300,1,10,0
13,76,5.1,0,30,2,5400,0,11,0
13,77,5.1,0,28,2,5400,1,14,0
13,78,5.1,0,30,2,5700,0,5,0
13,79,5.1,0,29,2,5500,0,10,0
13,80,5.1,0,26,2,5000,1,10,0
13,81,5.1,0,24,2,5100,0,9,1
13,82,5.1,0,24,2,5000,0,6,0
13,83,5.1,0,27,2,5200,1,11,0
13,84,5.1,0,27,2,5600,1,8,0
13,85,5.1,0,30,2,5500,0,10,0
13,86,5.1,0,34,2,5600,1,11,0
13,87,5.1,0,31,2,5500,0,12,0
13,88,5.1,0,23,2,5300,0,6,0
13,89,5.1,0,30,2,5300,0,11,1
13,90,5.1,0,25,2,5300,1,8,0
13,91,5.1,0,26,2,5200,1,7,0
13,92,5.1,0,30,2,5400,0,12,1
13,93,5.1,0,26,2,5200,1,11,0
13,94,5.1,0,23,2,5000,1,9,0
13,95,5.1,0,27,2,5300,1,11,1
13,96,5.1,0,30,2,5200,0,7,0
13,97,5.1,0,29,2,5300,1,9,0
13,98,5.1,0,29,2,5300,0,9,0
13,99,5.1,0,25,2,5100,1,9,1
13,100,5.1,0,28,2,5300,1,11,0
13,101,5.1,0,33,3,6500,1,12,0
13,102,5.1,0,27,2,5900,0,8,0
13,103,5.1,0,30,3,6100,1,9,0
13,104,5.1,0,29,3,5800,0,12,0
13,105,5.1,0,30,3,6200,1,9,0
13,106,5.1,0,30,3,6100,1,4,0
13,107,5.1,0,25,2,5700,1,10,0
13,108,5.1,0,29,3,5800,1,7,0
13,109,5.1,0,25,3,5800,0,7,0
13,110,5.1,0,36,3,6500,1,12,0
13,111,5.1,0,32,2,6000,0,14,0
13,112,5.1,0,27,3,5900,0,7,0
13,113,5.1,0,30,3,6100,1,11,0
13,114,5.1,0,25,2,6000,1,9,0
13,115,5.1,0,28,2,6400,1,10,1
13,116,5.1,0,32,3,6300,0,12,1
13,117,5.1,0,30,3,5800,0,10,0
13,118,5.1,0,38,3,6200,1,8,0
13,119,5.1,0,26,3,6300,1,8,0
13,120,5.1,0,22,2,5500,0,10,1
13,121,5.1,0,32,3,6300,1,5,0
13,122,5.1,0,28,2,6000,0,11,0
13,123,5.1,0,28,3,6000,1,6,1
13,124,5.1,0,27,2,5800,0,9,0
13,125,5.1,0,33,3,6100,1,9,0
13,126,5.1,0,32,3,5800,1,12,0
13,127,5.1,0,28,2,5800,1,10,0
13,128,5.1,0,30,2,5800,0,9,0
13,129,5.1,0,28,3,6100,1,11,0
13,130,5.1,0,30,3,5600,0,7,0
13,131,5.1,0,28,3,5900,1,9,0
13,132,5.1,0,38,3,6000,1,12,1
13,133,5.1,0,28,3,6200,0,11,0
13,134,5.1,0,28,2,5500,1,7,0
13,135,5.1,0,26,3,5400,0,10,0
13,136,5.1,0,30,3,6300,0,6,0
13,137,5.1,0,34,3,6400,1,8,0
13,138,5.1,0,31,3,5800,0,12,0
13,139,5.1,0,30,2,5800,0,5,0
13,140,5.1,0,31,3,6100,0,6,0
13,141,5.1,0,31,3,6400,1,12,0
13,142,5.1,0,31,2,6300,1,8,0
13,143,5.1,0,27,2,5900,0,12,1
13,144,5.1,0,32,3,6300,0,9,1
13,145,5.1,0,33,3,6500,1,10,0
13,146,5.1,0,30,3,6300,1,11,0
13,147,5.1,0,25,2,5900,1,8,1
13,148,5.1,0,30,3,6000,1,9,0
13,149,5.1,0,34,3,6300,0,8,0
13,150,5.1,0,30,2,5800,0,15,0
14,1,5.1,0,35,1,4200,1,9,0
14,2,5.1,0,30,1,4200,0,10,0
14,3,5.1,0,32,1,4200,0,8,0
14,4,5.1,0,31,1,4200,0,9,1
14,5,5.1,0,36,1,4200,0,12,0
14,6,5.1,0,39,2,4400,0,8,0
14,7,5.1,0,34,1,4300,1,9,0
14,8,5.1,0,34,1,4200,0,10,1
14,9,5.1,0,29,1,4200,1,8,1
14,10,5.1,0,31,1,4100,1,13,0
14,11,5.1,0,37,1,4200,0,6,0
14,12,5.1,0,34,2,4200,0,13,1
14,13,5.1,0,30,1,4100,1,8,1
14,14,5.1,0,30,1,4100,0,12,1
14,15,5.1,0,40,1,4200,0,5,0
14,16,5.1,0,44,1,4400,0,11,1
14,17,5.1,0,39,1,4400,1,11,1
14,18,5.1,0,35,1,4300,0,6,0
14,19,5.1,0,38,2,4300,1,8,1
14,20,5.1,0,38,1,4300,0,9,1
14,21,5.1,0,34,2,4200,1,11,1
14,22,5.1,0,37,1,4400,0,8,1
14,23,5.1,0,36,1,4200,0,9,0
14,24,5.1,0,33,2,4500,0,12,0
14,25,5.1,0,34,2,4200,1,7,0
14,26,5.1,0,30,2,4200,1,11,1
14,27,5.1,0,34,2,4400,1,10,0
14,28,5.1,0,35,1,4200,0,7,1
14,29,5.1,0,34,1,4200,1,8,1
14,30,5.1,0,32,2,4200,0,11,0
14,31,5.1,0,31,2,4200,0,9,0
14,32,5.1,0,34,1,4400,0,12,0
14,33,5.1,0,41,1,4100,1,8,0
14,34,5.1,0,42,1,4200,1,6,1
14,35,5.1,0,31,1,4200,1,11,1
14,36,5.1,0,32,1,4200,1,8,1
14,37,5.1,0,35,1,4200,0,9,0
14,38,5.1,0,36,1,4100,0,12,0
14,39,5.1,0,30,1,4200,0,8,0
14,40,5.1,0,34,1,4200,0,12,1
14,41,5.1,0,35,1,4300,0,7,1
14,42,5.1,0,23,1,4300,0,11,0
14,43,5.1,0,32,1,4200,1,10,1
14,44,5.1,0,35,2,4600,0,8,0
14,45,5.1,0,38,2,4400,1,7,0
14,46,5.1,0,30,1,4300,0,9,0
14,47,5.1,0,38,2,4200,1,10,1
14,48,5.1,0,32,1,4200,0,10,0
14,49,5.1,0,37,1,4200,0,10,1
14,50,5.1,0,33,1,4200,1,8,0
14,51,5.1,0,32,2,5400,1,8,0
14,52,5.1,0,32,2,5500,1,10,0
14,53,5.1,0,31,2,5500,0,8,0
14,54,5.1,0,23,2,5300,0,12,0
14,55,5.1,0,28,2,5500,1,10,0
14,56,5.1,0,28,2,5300,0,8,1
14,57,5.1,0,33,2,5600,1,6,0
14,58,5.1,0,24,2,5000,0,8,0
14,59,5.1,0,29,2,5300,0,13,0
14,60,5.1,0,27,2,5400,1,8,0
14,61,5.1,0,20,2,5000,1,8,0
14,62,5.1,0,30,2,5500,1,11,0
14,63,5.1,0,22,2,5000,1,10,0
14,64,5.1,0,29,2,5400,0,11,1
14,65,5.1,0,29,2,5300,0,9,0
14,66,5.1,0,31,2,5400,1,12,1
14,67,5.1,0,30,2,5500,0,7,1
14,68,5.1,0,27,2,5000,0,9,0
14,69,5.1,0,22,2,5500,1,8,0
14,70,5.1,0,25,2,5100,1,11,1
14,71,5.1,0,32,2,5800,0,10,0
14,72,5.1,0,28,2,5300,1,12,1
14,73,5.1,0,25,2,5500,1,13,0
14,74,5.1,0,28,2,5200,0,9,0
14,75,5.1,0,29,2,5300,1,8,1
14,76,5.1,0,30,2,5400,0,8,0
14,77,5.1,0,28,2,5400,1,9,0
14,78,5.1,0,30,2,5700,0,9,1
14,79,5.1,0,29,2,5500,0,13,0
14,80,5.1,0,26,2,5000,1,7,0
14,81,5.1,0,24,2,5100,0,7,0
14,82,5.1,0,24,2,5000,0,8,0
14,83,5.1,0,27,2,5200,1,10,0
14,84,5.1,0,27,2,5600,1,11,0
14,85,5.1,0,30,2,5500,0,7,0
14,86,5.1,0,34,2,5600,1,10,1
14,87,5.1,0,31,2,5500,0,9,0
14,88,5.1,0,23,2,5300,0,12,0
14,89,5.1,0,30,2,5300,0,11,0
14,90,5.1,0,25,2,5300,1,9,0
14,91,5.1,0,26,2,5200,1,9,0
14,92,5.1,0,30,2,5400,0,11,0
14,93,5.1,0,26,2,5200,1,6,0
14,94,5.1,0,23,2,5000,1,9,0
14,95,5.1,0,27,2,5300,1,10,1
14,96,5.1,0,30,2,5200,0,8,0
14,97,5.1,0,29,2,5300,1,9,0
14,98,5.1,0,29,2,5300,0,9,1
14,99,5.1,0,25,2,5100,1,8,1
14,100,5.1,0,28,2,5300,1,7,0
14,101,5.1,0,33,3,6500,1,9,0
14,102,5.1,0,27,2,5900,0,9,0
14,103,5.1,0,30,3,6100,1,11,0
14,104,5.1,0,29,3,5800,0,12,0
14,105,5.1,0,30,3,6200,1,9,0
14,106,5.1,0,30,3,6100,1,10,0
14,107,5.1,0,25,2,5700,1,9,1
14,108,5.1,0,29,3,5800,1,11,0
14,109,5.1,0,25,3,5800,0,10,0
14,110,5.1,0,36,3,6500,1,10,1
14,111,5.1,0,32,2,6000,0,12,1
14,112,5.1,0,27,3,5900,0,7,0
14,113,5.1,0,30,3,6100,1,12,0
14,114,5.1,0,25,2,6000,1,10,0
14,115,5.1,0,28,2,6400,1,10,0
14,116,5.1,0,32,3,6300,0,8,0
14,117,5.1,0,30,3,5800,0,9,0
14,118,5.1,0,38,3,6200,1,10,0
14,119,5.1,0,26,3,6300,1,5,0
14,120,5.1,0,22,2,5500,0,8,0
14,121,5.1,0,32,3,6300,1,11,0
14,122,5.1,0,28,2,6000,0,9,0
14,123,5.1,0,28,3,6000,1,8,0
14,124,5.1,0,27,2,5800,0,8,0
14,125,5.1,0,33,3,6100,1,10,0
14,126,5.1,0,32,3,5800,1,6,0
14,127,5.1,0,28,2,5800,1,11,0
14,128,5.1,0,30,2,5800,0,5,0
14,129,5.1,0,28,3,6100,1,8,0
14,130,5.1,0,30,3,5600,0,8,0
14,131,5.1,0,28,3,5900,1,7,0
14,132,5.1,0,38,3,6000,1,7,0
14,133,5.1,0,28,3,6200,0,10,0
14,134,5.1,0,28,2,5500,1,9,0
14,135,5.1,0,26,3,5400,0,9,0
14,136,5.1,0,30,3,6300,0,5,0
14,137,5.1,0,34,3,6400,1,7,0
14,138,5.1,0,31,3,5800,0,9,0
14,139,5.1,0,30,2,5800,0,8,0
14,140,5.1,0,31,3,6100,0,8,1
14,141,5.1,0,31,3,6400,1,12,0
14,142,5.1,0,31,2,6300,1,10,0
14,143,5.1,0,27,2,5900,0,7,0
14,144,5.1,0,32,3,6300,0,8,0
14,145,5.1,0,33,3,6500,1,9,0
14,146,5.1,0,30,3,6300,1,8,0
14,147,5.1,0,25,2,5900,1,8,0
14,148,5.1,0,30,3,6000,1,9,0
14,149,5.1,0,34,3,6300,0,11,0
14,150,5.1,0,30,2,5800,0,10,0
15,1,5.1,1,35,1,4200,1,10,0
15,2,5.1,1,30,1,4200,0,10,1
15,3,5.1,1,32,1,4200,0,11,0
15,4,5.1,1,31,1,4200,0,9,1
15,5,5.1,1,36,1,4200,0,10,0
15,6,5.1,1,39,2,4400,0,7,1
15,7,5.1,1,34,1,4300,1,10,1
15,8,5.1,1,34,1,4200,0,9,1
15,9,5.1,1,29,1,4200,1,11,1
15,10,5.1,1,31,1,4100,1,11,1
15,11,5.1,1,37,1,4200,0,9,0
15,12,5.1,1,34,2,4200,0,8,0
15,13,5.1,1,30,1,4100,1,9,1
15,14,5.1,1,30,1,4100,0,10,1
15,15,5.1,1,40,1,4200,0,12,1
15,16,5.1,1,44,1,4400,0,8,0
15,17,5.1,1,39,1,4400,1,10,1
15,18,5.1,1,35,1,4300,0,10,1
15,19,5.1,1,38,2,4300,1,9,0
15,20,5.1,1,38,1,4300,0,10,1
15,21,5.1,1,34,2,4200,1,10,0
15,22,5.1,1,37,1,4400,0,8,1
15,23,5.1,1,36,1,4200,0,11,1
15,24,5.1,1,33,2,4500,0,11,1
15,25,5.1,1,34,2,4200,1,13,1
15,26,5.1,1,30,2,4200,1,13,0
15,27,5.1,1,34,2,4400,1,10,0
15,28,5.1,1,35,1,4200,0,8,1
15,29,5.1,1,34,1,4200,1,11,1
15,30,5.1,1,32,2,4200,0,11,0
15,31,5.1,1,31,2,4200,0,9,0
15,32,5.1,1,34,1,4400,0,9,1
15,33,5.1,1,41,1,4100,1,9,1
15,34,5.1,1,42,1,4200,1,13,1
15,35,5.1,1,31,1,4200,1,5,1
15,36,5.1,1,32,1,4200,1,10,1
15,37,5.1,1,35,1,4200,0,9,1
15,38,5.1,1,36,1,4100,0,7,1
15,39,5.1,1,30,1,4200,0,10,1
15,40,5.1,1,34,1,4200,0,5,0
15,41,5.1,1,35,1,4300,0,11,0
15,42,5.1,1,23,1,4300,0,6,0
15,43,5.1,1,32,1,4200,1,6,1
15,44,5.1,1,35,2,4600,0,8,1
15,45,5.1,1,38,2,4400,1,11,0
15,46,5.1,1,30,1,4300,0,8,1
15,47,5.1,1,38,2,4200,1,9,0
15,48,5.1,1,32,1,4200,0,10,1
15,49,5.1,1,37,1,4200,0,7,1
15,50,5.1,1,33,1,4200,1,10,0
15,51,5.1,1,32,2,5400,1,12,0
15,52,5.1,1,32,2,5500,1,14,0
15,53,5.1,1,31,2,5500,0,11,1
15,54,5.1,1,23,2,5300,0,13,1
15,55,5.1,1,28,2,5500,1,12,1
15,56,5.1,1,28,2,5300,0,10,0
15,57,5.1,1,33,2,5600,1,6,1
15,58,5.1,1,24,2,5000,0,7,1
15,59,5.1,1,29,2,5300,0,9,0
15,60,5.1,1,27,2,5400,1,12,0
15,61,5.1,1,20,2,5000,1,10,1
15,62,5.1,1,30,2,5500,1,12,1
15,63,5.1,1,22,2,5000,1,9,0
15,64,5.1,1,29,2,5400,0,9,0
15,65,5.1,1,29,2,5300,0,10,1
15,66,5.1,1,31,2,5400,1,10,0
15,67,5.1,1,30,2,5500,0,10,0
15,68,5.1,1,27,2,5000,0,8,1
15,69,5.1,1,22,2,5500,1,12,0
15,70,5.1,1,25,2,5100,1,11,1
15,71,5.1,1,32,2,5800,0,10,0
15,72,5.1,1,28,2,5300,1,7,1
15,73,5.1,1,25,2,5500,1,9,1
15,74,5.1,1,28,2,5200,0,7,0
15,75,5.1,1,29,2,5300,1,8,0
15,76,5.1,1,30,2,5400,0,9,1
15,77,5.1,1,28,2,5400,1,10,0
15,78,5.1,1,30,2,5700,0,10,0
15,79,5.1,1,29,2,5500,0,12,1
15,80,5.1,1,26,2,5000,1,12,0
15,81,5.1,1,24,2,5100,0,12,0
15,82,5.1,1,24,2,5000,0,9,1
15,83,5.1,1,27,2,5200,1,10,1
15,84,5.1,1,27,2,5600,1,13,0
15,85,5.1,1,30,2,5500,0,10,0
15,86,5.1,1,34,2,5600,1,7,0
15,87,5.1,1,31,2,5500,0,8,0
15,88,5.1,1,23,2,5300,0,12,0
15,89,5.1,1,30,2,5300,0,8,0
15,90,5.1,1,25,2,5300,1,11,1
15,91,5.1,1,26,2,5200,1,11,0
15,92,5.1,1,30,2,5400,0,9,0
15,93,5.1,1,26,2,5200,1,10,0
15,94,5.1,1,23,2,5000,1,11,0
15,95,5.1,1,27,2,5300,1,11,0
15,96,5.1,1,30,2,5200,0,12,1
15,97,5.1,1,29,2,5300,1,10,0
15,98,5.1,1,29,2,5300,0,8,0
15,99,5.1,1,25,2,5100,1,11,0
15,100,5.1,1,28,2,5300,1,12,0
15,101,5.1,1,33,3,6500,1,16,0
15,102,5.1,1,27,2,5900,0,9,0
15,103,5.1,1,30,3,6100,1,10,0
15,104,5.1,1,29,3,5800,0,11,1
15,105,5.1,1,30,3,6200,1,13,0
15,106,5.1,1,30,3,6100,1,10,0
15,107,5.1,1,25,2,5700,1,12,1
15,108,5.1,1,29,3,5800,1,10,0
15,109,5.1,1,25,3,5800,0,8,0
15,110,5.1,1,36,3,6500,1,12,0
15,111,5.1,1,32,2,6000,0,10,0
15,112,5.1,1,27,3,5900,0,11,0
15,113,5.1,1,30,3,6100,1,10,0
15,114,5.1,1,25,2,6000,1,14,1
15,115,5.1,1,28,2,6400,1,12,1
15,116,5.1,1,32,3,6300,0,9,0
15,117,5.1,1,30,3,5800,0,11,0
15,118,5.1,1,38,3,6200,1,8,0
15,119,5.1,1,26,3,6300,1,11,1
15,120,5.1,1,22,2,5500,0,12,0
15,121,5.1,1,32,3,6300,1,11,0
15,122,5.1,1,28,2,6000,0,12,0
15,123,5.1,1,28,3,6000,1,10,0
15,124,5.1,1,27,2,5800,0,5,0
15,125,5.1,1,33,3,6100,1,9,0
15,126,5.1,1,32,3,5800,1,11,1
15,127,5.1,1,28,2,5800,1,14,0
15,128,5.1,1,30,2,5800,0,9,1
15,129,5.1,1,28,3,6100,1,11,0
15,130,5.1,1,30,3,5600,0,8,0
15,131,5.1,1,28,3,5900,1,9,0
15,132,5.1,1,38,3,6000,1,9,0
15,133,5.1,1,28,3,6200,0,13,0
15,134,5.1,1,28,2,5500,1,13,0
15,135,5.1,1,26,3,5400,0,11,0
15,136,5.1,1,30,3,6300,0,12,1
15,137,5.1,1,34,3,6400,1,10,0
15,138,5.1,1,31,3,5800,0,11,0
15,139,5.1,1,30,2,5800,0,10,0
15,140,5.1,1,31,3,6100,0,8,0
15,141,5.1,1,31,3,6400,1,9,0
15,142,5.1,1,31,2,6300,1,11,0
15,143,5.1,1,27,2,5900,0,10,0
15,144,5.1,1,32,3,6300,0,9,0
15,145,5.1,1,33,3,6500,1,9,0
15,146,5.1,1,30,3,6300,1,7,0
15,147,5.1,1,25,2,5900,1,12,0
15,148,5.1,1,30,3,6000,1,10,0
15,149,5.1,1,34,3,6300,0,11,0
15,150,5.1,1,30,2,5800,0,7,1
16,1,4.9,0,35,1,4200,1,7,0
16,2,4.9,0,30,1,4200,0,9,0
16,3,4.9,0,32,1,4200,0,6,0
16,4,4.9,0,31,1,4200,0,5,1
16,5,4.9,0,36,1,4200,0,11,0
16,6,4.9,0,39,2,4400,0,11,0
16,7,4.9,0,34,1,4300,1,7,0
16,8,4.9,0,34,1,4200,0,9,0
16,9,4.9,0,29,1,4200,1,7,1
16,10,4.9,0,31,1,4100,1,10,0
16,11,4.9,0,37,1,4200,0,9,0
16,12,4.9,0,34,2,4200,0,7,0
16,13,4.9,0,30,1,4100,1,8,1
16,14,4.9,0,30,1,4100,0,7,0
16,15,4.9,0,40,1,4200,0,10,1
16,16,4.9,0,44,1,4400,0,10,1
16,17,4.9,0,39,1,4400,1,10,0
16,18,4.9,0,35,1,4300,0,7,1
16,19,4.9,0,38,2,4300,1,6,0
16,20,4.9,0,38,1,4300,0,10,0
16,21,4.9,0,34,2,4200,1,9,1
